U+8AE2	諢
U+8AF3	諳
U+8B10	謐
U+8B16	謖
U+8B1A	謚
U+8B26	謦
U+8B28	謨
U+8B2B	謫
U+8B41	譁
U+8B49	證
U+8B4C	譌
U+8B4E	譎
U+8B4F	譏
U+8B5F	譟
U+8B6B	譫
U+8B6C	譬
U+8B74	譴
U+8B80	讀
U+8B8A	變
U+8B8C	讌
U+8B8E	讎
U+8B92	讒
U+8B96	讖
U+8B9A	讚
U+8C3A	谺
U+8C3F	谿
U+8C41	豁
U+8C48	豈
U+8C4C	豌
U+8C4E	豎
U+8C55	豕
U+8C6C	豬
U+8C78	豸
U+8C7A	豺
U+8C7C	豼
U+8C82	貂
U+8C85	貅
U+8C89	貉
U+8C8D	貍
U+8C8E	貎
U+8C94	貔
U+8C98	貘
U+8CAE	貮
U+8CB3	貳
U+8CB6	貶
U+8CBD	貽
U+8CCD	賍
U+8CCE	賎
U+8CDA	賚
U+8CFA	賺
U+8CFB	賻
U+8D0D	贍
U+8D0F	贏
U+8D10	贐
U+8D13	贓
U+8D14	贔
U+8D16	贖
U+8D67	赧
U+8D6B	赫
U+8D6D	赭
U+8DBA	趺
U+8DC2	跂
U+8DCC	跌
U+8DDA	跚
U+8DDB	跛
U+8DDF	跟
U+8DE3	跣
U+8DEA	跪
U+8DEB	跫
U+8DFC	跼
U+8E08	踈
U+8E09	踉
U+8E10	踐
U+8E1D	踝
U+8E1E	踞
U+8E30	踰
U+8E42	蹂
U+8E47	蹇
U+8E48	蹈
U+8E49	蹉
U+8E4C	蹌
U+8E55	蹕
U+8E59	蹙
U+8E60	蹠
U+8E63	蹣
U+8E64	蹤
U+8E72	蹲
U+8E76	蹶
U+8E7C	蹼
U+8E84	躄
U+8E85	躅
U+8E91	躑
U+8E93	躓
U+8E99	躙
U+8EA1	躡
U+8EAA	躪
U+8EAF	躯
U+8EB0	躰
U+8EB1	躱
U+8EBE	躾
U+8EC8	軈
U+8EDB	軛
U+8EEB	軫
U+8EFB	軻
U+8EFC	軼
U+8F0A	輊
U+8F0C	輌
U+8F12	輒
U+8F13	輓
U+8F1B	輛
U+8F1C	輜
U+8F26	輦
U+8F33	輳
U+8F3B	輻
U+8F3E	輾
U+8F42	轂
U+8F45	轅
U+8F46	轆
U+8F4C	轌
U+8F57	轗
U+8F61	轡
U+8F64	轤
U+8F9C	辜
U+8F9F	辟
U+8FA8	辨
U+8FAD	辭
U+8FAE	辮
U+8FAF	辯
U+8FB7	辷
U+8FDA	迚
U+8FEF	迯
U+8FF8	迸
U+8FF9	迹
U+8FFA	迺
U+9005	逅
U+9011	逑
U+9015	逕
U+9021	逡
U+9039	逹
U+903E	逾
U+9049	遉
U+904F	遏
U+9051	遑
U+9056	遖
U+906F	遯
U+9072	遲
U+9080	邀
U+9082	邂
U+9083	邃
U+908A	邊
U+908F	邏
U+90AF	邯
U+9102	鄂
U+9130	鄰
U+9132	鄲
U+914A	酊
U+9156	酖
U+9163	酣
U+9165	酥
U+9169	酩
U+9182	醂
U+918B	醋
U+9197	醗
U+91A2	醢
U+91AA	醪
U+91AB	醫
U+91B4	醴
U+91B5	醵
U+91BA	醺
U+91C1	釁
U+91C6	釆
U+91CB	釋
U+91D0	釐
U+91E6	釦
U+91F5	釵
U+91FF	釿
U+920E	鈎
U+9211	鈑
U+9215	鈕
U+921E	鈞
U+9237	鈷
U+923F	鈿
U+9248	鉈
U+9249	鉉
U+924B	鉋
U+925E	鉞
U+9293	銓
U+9296	銖
U+929B	銛
U+929C	銜
U+92B7	銷
U+92B9	銹
U+92E9	鋩
U+92EA	鋪
U+92F2	鋲
U+92FA	鋺
U+930F	錏
U+931A	錚
U+9322	錢
U+9323	錣
U+9328	錨
U+933A	錺
U+933B	錻
U+934D	鍍
U+9354	鍔
U+936E	鍮
U+9394	鎔
U+9397	鎗
U+93AC	鎬
U+93B9	鎹
U+93C3	鏃
U+93C8	鏈
U+93D1	鏑
U+93D6	鏖
U+93D7	鏗
U+93D8	鏘
U+93DD	鏝
U+93E4	鏤
U+93E8	鏨
U+9414	鐔
U+9419	鐙
U+941A	鐚
U+9421	鐡
U+942B	鐫
U+9435	鐵
U+9436	鐶
U+943A	鐺
U+9452	鑒
U+945A	鑚
U+945B	鑛
U+945E	鑞
U+9460	鑠
U+9462	鑢
U+9470	鑰
U+9475	鑵
U+9477	鑷
U+947C	鑼
U+947D	鑽
U+947F	鑿
U+9582	閂
U+9587	閇
U+958A	閊
U+9598	閘
U+95AD	閭
U+95B9	閹
U+95BC	閼
U+95C3	闃
U+95CC	闌
U+95D4	闔
U+95D5	闕
U+95D6	闖
U+95DC	關
U+95E1	闡
U+95E2	闢
U+95E5	闥
U+9621	阡
U+9628	阨
U+962E	阮
U+964B	陋
U+964C	陌
U+965E	陞
U+965F	陟
U+966C	陬
U+968D	隍
U+9697	隗
U+9698	隘
U+96A8	隨
U+96B1	隱
U+96B4	隴
U+96B9	隹
U+96CB	雋
U+96CD	雍
U+96CE	雎
U+96D5	雕
U+96D9	雙
U+96F9	雹
U+9704	霄
U+9706	霆
U+970D	霍
U+970F	霏
U+9711	霑
U+9713	霓
U+9716	霖
U+9719	霙
U+9738	霸
U+9739	霹
U+973D	霽
U+973E	霾
U+9742	靂
U+9746	靆
U+9749	靉
U+9760	靠
U+9768	靨
U+976B	靫
U+977A	靺
U+977C	靼
U+9785	鞅
U+9786	鞆
U+978F	鞏
U+9790	鞐
U+979C	鞜
U+97A3	鞣
U+97A6	鞦
U+97A8	鞨
U+97AB	鞫
U+97B4	鞴
U+97C3	韃
U+97C6	韆
U+97DC	韜
U+97ED	韭
U+97F2	韲
U+97F6	韶
U+980F	頏
U+981A	頚
U+9821	頡
U+9824	頤
U+984B	顋
U+984F	顏
U+986B	顫
U+9870	顰
U+9871	顱
U+9873	顳
U+9874	顴
U+98AA	颪
U+98B1	颱
U+98B6	颶
U+98C4	飄
U+98E9	飩
U+98ED	飭
U+98EE	飮
U+9903	餃
U+9909	餉
U+9912	餒
U+9918	餘
U+991D	餝
U+991E	餞
U+9920	餠
U+9921	餡
U+9924	餤
U+992C	餬
U+992E	餮
U+993E	餾
U+9942	饂
U+994B	饋
U+994C	饌
U+9950	饐
U+9951	饑
U+9955	饕
U+9997	馗
U+9998	馘
U+99A5	馥
U+99AD	馭
U+99AE	馮
U+99D1	駑
U+99D8	駘
U+99DD	駝
U+99DF	駟
U+99E2	駢
U+99ED	駭
U+99EE	駮
U+99F1	駱
U+99F8	駸
U+99FB	駻
U+9A05	騅
U+9A0F	騏
U+9A28	騨
U+9A3E	騾
U+9A40	驀
U+9A45	驅
U+9A55	驕
U+9A5B	驛
U+9A5F	驟
U+9A62	驢
U+9A65	驥
U+9A69	驩
U+9A6A	驪
U+9AAD	骭
U+9AB0	骰
U+9ABC	骼
U+9AC0	髀
U+9ACF	髏
U+9AD1	髑
U+9AD4	體
U+9AE2	髢
U+9AE3	髣
U+9AEF	髯
U+9AF1	髱
U+9AF4	髴
U+9B06	鬆
U+9B1F	鬟
U+9B23	鬣
U+9B25	鬥
U+9B27	鬧
U+9B28	鬨
U+9B29	鬩
U+9B2A	鬪
U+9B2E	鬮
U+9B32	鬲
U+9B3B	鬻
U+9B43	魃
U+9B44	魄
U+9B4D	魍
U+9B4E	魎
U+9B51	魑
U+9B58	魘
U+9B83	鮃
U+9B91	鮑
U+9B93	鮓
U+9B97	鮗
U+9B9F	鮟
U+9BA0	鮠
U+9BAA	鮪
U+9BB4	鮴
U+9BB9	鮹
U+9BCA	鯊
U+9BCF	鯏
U+9BD1	鯑
U+9BD2	鯒
U+9BD4	鯔
U+9BE1	鯡
U+9BE2	鯢
U+9BE3	鯣
U+9BE4	鯤
U+9BF0	鯰
U+9BF1	鯱
U+9BF5	鯵
U+9C04	鰄
U+9C06	鰆
U+9C08	鰈
U+9C09	鰉
U+9C0C	鰌
U+9C0D	鰍
U+9C12	鰒
U+9C14	鰔
U+9C15	鰕
U+9C21	鰡
U+9C24	鰤
U+9C25	鰥
U+9C2D	鰭
U+9C2E	鰮
U+9C30	鰰
U+9C3E	鰾
U+9C47	鱇
U+9C5A	鱚
U+9C60	鱠
U+9C67	鱧
U+9C76	鱶
U+9C78	鱸
U+9CE7	鳧
U+9CF0	鳰
U+9D03	鴃
U+9D06	鴆
U+9D07	鴇
U+9D08	鴈
U+9D12	鴒
U+9D15	鴕
U+9D1B	鴛
U+9D1F	鴟
U+9D23	鴣
U+9D26	鴦
U+9D2B	鴫
U+9D2C	鴬
U+9D3E	鴾
U+9D3F	鴿
U+9D44	鵄
U+9D46	鵆
U+9D50	鵐
U+9D51	鵑
U+9D59	鵙
U+9D5D	鵝
U+9D5E	鵞
U+9D64	鵤
U+9D6F	鵯
U+9D72	鵲
U+9D7A	鵺
U+9D87	鶇
U+9D89	鶉
U+9D9A	鶚
U+9DA9	鶩
U+9DAB	鶫
U+9DB2	鶲
U+9DB8	鶸
U+9DBA	鶺
U+9DBB	鶻
U+9DC2	鷂
U+9DD3	鷓
U+9DE6	鷦
U+9DED	鷭
U+9DEF	鷯
U+9DF8	鷸
U+9DFD	鷽
U+9E1B	鸛
U+9E75	鹵
U+9E79	鹹
U+9E7D	鹽
U+9E81	麁
U+9E88	麈
U+9E8B	麋
U+9E95	麕
U+9E9D	麝
U+9EA5	麥
U+9EA9	麩
U+9EAA	麪
U+9EAD	麭
U+9EB8	麸
U+9EBC	麼
U+9EBE	麾
U+9ECC	黌
U+9ECD	黍
U+9ECF	黏
U+9ED0	黐
U+9ED4	黔
U+9EDC	黜
U+9EDD	黝
U+9EDE	點
U+9EE0	黠
U+9EE5	黥
U+9EEF	黯
U+9EF4	黴
U+9EF6	黶
U+9EFD	黽
U+9F08	鼈
U+9F15	鼕
U+9F21	鼡
U+9F2C	鼬
U+9F3E	鼾
U+9F4B	齋
U+9F4E	齎
U+9F52	齒
U+9F61	齡
U+9F63	齣
U+9F66	齦
U+9F67	齧
U+9F6A	齪
U+9F72	齲
U+9F76	齶
U+9F77	齷
U+9F95	龕
U+9F9C	龜
U+9F9D	龝
